customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,risk_score,risk_tier,value_tier,business_segment,Churn_flag,churn_probability,ml_risk_tier,expected_revenue_at_risk,actual_revenue_at_risk
8410-BGQXN,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,No,0-6 mo,6.0,High,Low Value,High Risk - Low Value,0,0.3925911907302396,Medium,7.616269100166648,0.0
8280-MQRQN,Female,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,Yes,0-6 mo,8.5,Critical,Medium Value,Critical - At Risk,1,0.6399805440456662,High,32.28701844710386,50.45
1619-YWUBB,Female,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.01624144791880282,Low,0.4052241255741304,0.0
7611-YKYTC,Male,No,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,13-24 mo,7.0,High,Medium Value,High Risk - Monitor Closely,0,0.46483496236164035,Medium,34.86262217712303,0.0
2037-SGXHH,Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,25-48 mo,7.5,High,High Value,High Risk - Monitor Closely,1,0.6666496943770066,High,63.09839357278368,94.65
3178-FESZO,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,0-6 mo,9.5,Critical,High Value,Critical - High Value at Risk,1,0.9233475060976871,Critical,92.56558748629314,100.25
0365-GXEZS,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,13-24 mo,7.5,High,Medium Value,High Risk - Monitor Closely,0,0.5910768211205784,High,46.22220741162923,0.0
0082-OQIQY,Male,No,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,25-48 mo,7.5,High,High Value,High Risk - Monitor Closely,0,0.7251472193426708,Critical,68.3088680620796,0.0
6087-MVHJH,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,13-24 mo,8.5,Critical,High Value,Critical - High Value at Risk,1,0.8254535813259627,Critical,73.0113692682814,88.45
4603-JANFB,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,1,0.8822890481877149,Critical,61.62789001591188,69.85
3018-TFTSU,Male,No,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,7-12 mo,7.5,High,Medium Value,High Risk - Monitor Closely,1,0.5339156383026585,High,43.6209076493272,81.7
3606-SBKRY,Male,No,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,No,25-48 mo,5.0,Medium,Low Value,Medium Risk - Watch,0,0.4895405661231243,Medium,24.50150533446237,0.0
4806-KEXQR,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,1,0.910821425222211,Critical,72.77463187525467,79.9
0667-NSRGI,Female,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,25-48 mo,3.0,Medium,Medium Value,Medium Risk - Watch,0,0.1710659706084674,Low,11.897638255818908,0.0
7083-YNSKY,Female,No,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,13-24 mo,4.0,Medium,Low Value,Medium Risk - Watch,1,0.2957010479928963,Medium,7.510806619019566,25.4
6893-ODYYE,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,49-72 mo,2.0,Low,High Value,Low Risk - Stable,0,0.16916860123576985,Low,15.242090971342863,0.0
8242-JSVBO,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,7-12 mo,8.0,High,Low Value,High Risk - Low Value,0,0.5574633784359345,High,24.890739847164475,0.0
2479-BRAMR,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,25-48 mo,6.0,High,Medium Value,High Risk - Monitor Closely,1,0.5636518237084233,High,47.205840235580446,83.75
9541-ZPSEA,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,49-72 mo,2.5,Medium,Medium Value,Medium Risk - Watch,0,0.04106259797869113,Low,3.2993797475878317,0.0
2665-NPTGL,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,25-48 mo,7.0,High,High Value,High Risk - Monitor Closely,0,0.8277522959036223,Critical,81.20250022814534,0.0
1139-WUOAH,Male,No,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No,49-72 mo,1.5,Low,Medium Value,Low Risk - Stable,0,0.05505008694402323,Low,2.9369221384636397,0.0
4693-VWVBO,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,No,0-6 mo,7.0,High,Low Value,High Risk - Low Value,0,0.49093797882111506,Medium,9.5978374859528,0.0
7434-SHXLS,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,0-6 mo,6.0,High,Low Value,High Risk - Low Value,1,0.4087884634138211,Medium,8.54367888534886,20.9
6937-GCDGQ,Male,No,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,13-24 mo,4.0,Medium,Low Value,Medium Risk - Watch,0,0.22729853989953355,Low,11.126263528082168,0.0
0988-JRWWP,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,0-6 mo,10.0,Critical,Medium Value,Critical - At Risk,0,0.7854985378378959,Critical,42.57402075081396,0.0
5075-JSDKI,Female,No,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493.1,No,49-72 mo,1.0,Low,Low Value,Low Risk - Stable,0,0.022303678999679187,Low,0.5453249515421561,0.0
7908-QCBCA,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,0-6 mo,10.0,Critical,Medium Value,Critical - At Risk,1,0.8459316559778127,Critical,58.70765692486021,69.4
8644-XYTSV,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,25-48 mo,5.5,Medium,Low Value,Medium Risk - Watch,0,0.38859840649168453,Medium,15.602226020641133,0.0
6711-FLDFB,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,7-12 mo,10.0,Critical,Medium Value,Critical - At Risk,1,0.8184752785598152,Critical,61.30379836413016,74.9
3873-WOSBC,Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1784.9,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.012637331074161012,Low,0.32351567549852195,0.0
7465-ZZRVX,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,No,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,0,0.8813235676602776,Critical,62.00111298490053,0.0
7975-JMZNT,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,49-72 mo,0.0,Low,High Value,Low Risk - Stable,0,0.03903729068880325,Low,3.5797195561632584,0.0
7251-XFOIL,Female,No,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,49-72 mo,6.5,High,High Value,High Risk - Monitor Closely,0,0.496596175532484,Medium,44.29637885749757,0.0
4116-IQRFR,Male,No,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73.1,No,0-6 mo,4.0,Medium,Low Value,Medium Risk - Watch,0,0.2748281100146491,Medium,6.623357451353043,0.0
3714-JTVOV,Female,Yes,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,25-48 mo,6.5,High,Medium Value,High Risk - Monitor Closely,1,0.46576661856609936,Medium,34.53659476667627,74.15
8259-DZLIZ,Female,No,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399.85,No,49-72 mo,3.5,Medium,Medium Value,Medium Risk - Watch,0,0.11060788305100623,Low,5.956234502296685,0.0
0442-ZXKVS,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,49-72 mo,2.0,Low,High Value,Low Risk - Stable,0,0.45476748500907493,Medium,52.57112126704906,0.0
7853-WNZSY,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,0-6 mo,6.0,High,Low Value,High Risk - Low Value,0,0.48034174288943604,Medium,9.486749422066362,0.0
3120-FAZKD,Male,No,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1230.9,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.022967115677843822,Low,0.5523591320521439,0.0
8606-OEGQZ,Female,No,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,454.65,No,13-24 mo,1.0,Low,Low Value,Low Risk - Stable,0,0.037666711898370134,Low,0.9529678110287644,0.0
0225-ZORZP,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,0-6 mo,10.5,Critical,High Value,Critical - High Value at Risk,0,0.8700086849604428,Critical,73.34173214216533,0.0
4702-IOQDC,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,1,0.8829119096216265,Critical,61.89212486447601,70.1
9489-JMTTN,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,No,49-72 mo,0.0,Low,High Value,Low Risk - Stable,0,0.02745882665055198,Low,2.46442969188704,0.0
0575-CUQOV,Male,Yes,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867.0,No,49-72 mo,5.0,Medium,High Value,Medium Risk - Watch,0,0.5268798841062073,High,51.60788464820301,0.0
0967-BMLBD,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196.35,No,7-12 mo,3.0,Medium,Low Value,Medium Risk - Watch,0,0.1288118729241398,Low,2.5762374584827956,0.0
6178-KFNHS,Female,No,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,909.25,Yes,7-12 mo,9.0,Critical,Medium Value,Critical - At Risk,1,0.7243903130092464,Critical,56.71976150862399,78.3
2830-LEWOA,Male,No,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,No,49-72 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.24196384971840268,Low,25.14004398574204,0.0
5006-MXVRN,Female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,762.45,No,25-48 mo,0.5,Low,Low Value,Low Risk - Stable,0,0.016339467250503933,Low,0.3382269720854314,0.0
1264-BYWMS,Male,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,49-72 mo,8.0,High,High Value,High Risk - Monitor Closely,1,0.7541048056914048,Critical,72.99734519092799,96.8
9658-WYUFB,Female,No,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,13-24 mo,7.5,High,High Value,High Risk - Monitor Closely,1,0.7585529568663265,Critical,71.60739912818123,94.4
8327-WKMIE,Male,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,785.75,No,25-48 mo,1.5,Low,Low Value,Low Risk - Stable,0,0.05147710812166678,Low,1.0372637286515856,0.0
6917-FIJHC,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776.0,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.014329212671446665,Low,0.3725595294576133,0.0
5329-KRDTM,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,No,49-72 mo,1.0,Low,Medium Value,Low Risk - Stable,0,0.03233066960424333,Low,2.500777293888221,0.0
7797-EJMDP,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,No,7-12 mo,6.0,High,Medium Value,High Risk - Monitor Closely,0,0.36260941861038876,Medium,23.950352099216175,0.0
3530-VWVGU,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,400.3,No,13-24 mo,4.0,Medium,Low Value,Medium Risk - Watch,0,0.14262784305203655,Low,2.838294076735527,0.0
2013-SGDXK,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.3,84.3,Yes,0-6 mo,10.5,Critical,High Value,Critical - High Value at Risk,1,0.8695575067141073,Critical,73.30369781599924,84.3
6368-NWMCE,Female,No,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,No,25-48 mo,5.0,Medium,Medium Value,Medium Risk - Watch,0,0.2823418088713542,Medium,19.241594274582788,0.0
3633-CDBUW,Male,No,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,13-24 mo,4.0,Medium,Medium Value,Medium Risk - Watch,0,0.2728246088876306,Medium,22.057869628564934,0.0
0707-HOVVN,Female,Yes,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No,49-72 mo,1.0,Low,Medium Value,Low Risk - Stable,0,0.04976444319328622,Low,3.7572154610931094,0.0
8580-QVLOC,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,Yes,49-72 mo,0.0,Low,High Value,Low Risk - Stable,1,0.030963714841814472,Low,2.862595437125748,92.45
3956-MGXOG,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,No,25-48 mo,8.5,Critical,Medium Value,Critical - At Risk,0,0.726802245879013,Critical,58.58026101784844,0.0
9274-UARKJ,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,No,13-24 mo,7.5,High,Medium Value,High Risk - Monitor Closely,0,0.7289870231100578,Critical,60.65172032275681,0.0
4077-HWUYD,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,No,49-72 mo,0.0,Low,High Value,Low Risk - Stable,0,0.04092846348538131,Low,3.5832869781451335,0.0
2012-NWRPA,Female,Yes,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,7-12 mo,9.5,Critical,High Value,Critical - High Value at Risk,1,0.9015376031088275,Critical,89.74806838948378,99.55
8808-ELEHO,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,7-12 mo,9.5,Critical,Medium Value,Critical - At Risk,1,0.8266789411865109,Critical,67.16766397140401,81.25
0103-CSITQ,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,49-72 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.45870352471238135,Medium,50.18216560353452,0.0
3506-LCJDC,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,0-6 mo,6.0,High,Low Value,High Risk - Low Value,1,0.408451731581291,Medium,8.148612045046756,19.95
8671-KKKOS,Female,No,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,No,25-48 mo,6.0,High,Low Value,High Risk - Low Value,0,0.3408685124515954,Medium,15.526560742170169,0.0
7305-ZWMAJ,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587.1,No,25-48 mo,1.5,Low,Low Value,Low Risk - Stable,0,0.06330111219353483,Low,1.310333022406171,0.0
9518-XXBXE,Male,Yes,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,7-12 mo,9.0,Critical,Medium Value,Critical - At Risk,0,0.6794934431752886,High,51.16585627109923,0.0
3934-HXCFZ,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,13-24 mo,7.0,High,High Value,High Risk - Monitor Closely,1,0.7255473814184829,Critical,72.01057760578442,99.25
6578-KRMAW,Male,No,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No,25-48 mo,5.5,Medium,High Value,Medium Risk - Watch,0,0.5134887253674321,High,47.959846949318155,0.0
4860-IJUDE,Male,No,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,13-24 mo,7.0,High,Medium Value,High Risk - Monitor Closely,0,0.5953449084415902,High,43.90668699756728,0.0
7666-WKRON,Female,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,Yes,25-48 mo,4.0,Medium,Medium Value,Medium Risk - Watch,1,0.13883808947580714,Low,11.169524298328685,80.45
9688-YGXVR,Female,No,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,25-48 mo,6.5,High,High Value,High Risk - Monitor Closely,0,0.5070696253356146,High,44.69818747333443,0.0
0423-UDIJQ,Male,Yes,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,No,7-12 mo,7.0,High,Low Value,High Risk - Low Value,0,0.42992355148353933,Medium,21.152238732990135,0.0
1945-XISKS,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.009105533554353952,Low,0.17892373434305514,0.0
4910-AQFFX,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,7-12 mo,8.5,Critical,Medium Value,Critical - At Risk,1,0.7334293553218824,Critical,58.19761934479136,79.35
2154-KVJFF,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,13-24 mo,8.5,Critical,Medium Value,Critical - At Risk,1,0.7694649639877444,Critical,61.364830878022616,79.75
5360-LJCNJ,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,No,49-72 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.20781816029180647,Low,21.852079554683453,0.0
2607-FBDFF,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49.0,No,0-6 mo,8.0,High,Low Value,High Risk - Low Value,0,0.6070609948953605,High,29.745988749872662,0.0
9647-ERGBE,Female,No,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,25-48 mo,8.0,High,High Value,High Risk - Monitor Closely,1,0.7958139521405365,Critical,79.62118591166067,100.05
3428-XZMAZ,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,1,0.8832477146676967,Critical,61.25322901220476,69.35
1100-DDVRV,Male,No,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,No,13-24 mo,6.5,High,Low Value,High Risk - Low Value,0,0.6852070259749274,High,34.12330989355139,0.0
0378-TOVMS,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,0-6 mo,10.0,Critical,High Value,Critical - High Value at Risk,1,0.8481221492502221,Critical,72.76888040566905,85.8
4355-HBJHH,Male,No,Yes,Yes,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,49-72 mo,2.5,Medium,Medium Value,Medium Risk - Watch,1,0.07836639641291071,Low,6.245801794108984,79.7
6728-WYQBC,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,20.95,No,0-6 mo,6.0,High,Low Value,High Risk - Low Value,0,0.43464750923050816,Medium,9.105865318379145,0.0
